attack_id,datetime,year,month,lat,lon,basin,vessel_type,attack_type,crew_injured,hostages_taken,weapons,narrative
ASAM-2009-00082,2019-11-22T08:25:00,2019,11,4.8771,3.6868,Gulf of Guinea,Container Ship,Boarded,0,0,RPG,"Container Ship attacked by Niger Delta militant offshoot approx 134nm offshore. MOA: kidnap-for-ransom of officers. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2010-00083,2017-08-08T21:07:00,2017,8,5.3349,119.6357,Sulu Sea,Crude Oil Tanker,Attempted,0,0,Knives,Crude Oil Tanker attacked by Abu Sayyaf maritime cell at anchorage. MOA: abduction of fishing crew. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2011-00084,2009-02-10T21:16:00,2009,2,13.177,49.9816,Gulf of Aden,Bulk Carrier,Hijacked,0,11,Knives,"Bulk Carrier attacked by Puntland-based PAG at anchorage. MOA: mothership-launched skiff swarm. Weapons observed: knives/machetes. vessel hijacked, crew of 18 taken to coastal anchorage; 11 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2012-00085,1995-11-10T21:32:00,1995,11,2.8723,103.5817,Strait of Malacca,Chemical Tanker,Boarded,1,0,AK-47,"Chemical Tanker attacked by Riau Archipelago armed robbers approx 232nm offshore. MOA: fast skiff rob at narrow channel. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics; 4 crew sustained injuries."
ASAM-2013-00086,2014-06-24T03:02:00,2014,6,12.0228,111.9217,South China Sea,Crude Oil Tanker,Fired Upon,0,0,Knives,"Crude Oil Tanker attacked by Filipino anchor-rob crew at anchorage. MOA: stealth anchorage boarding. Weapons observed: knives/machetes. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2014-00087,1999-11-19T06:39:00,1999,11,4.8062,119.2447,Sulu Sea,Chemical Tanker,Boarded,0,0,RPG,"Chemical Tanker attacked by Abu Sayyaf maritime cell underway in transit lane. MOA: speedboat intercept tug & barge. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2015-00088,2010-04-04T21:43:00,2010,4,10.7421,48.2186,Gulf of Aden,Crude Oil Tanker,Boarded,0,0,AK-47,"Crude Oil Tanker attacked by Puntland-based PAG in narrow channel. MOA: AK-47 small arms suppression. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2016-00089,2018-08-10T03:56:00,2018,8,12.1211,-64.1404,Caribbean / Venezuelan,Crude Oil Tanker,Attempted,0,0,AK-47,Crude Oil Tanker attacked by Trinidad-Tobago smuggler crew at anchorage. MOA: small arms intimidation. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2017-00090,2008-05-15T06:23:00,2008,5,4.2908,4.5775,Gulf of Guinea,Bulk Carrier,Boarded,1,6,AK-47,"Bulk Carrier attacked by Nigerian kidnap-for-ransom cell at anchorage. MOA: AK-47 + GPMG armed boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 1 crew sustained injuries; 6 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2018-00091,2009-01-09T05:33:00,2009,1,14.3837,46.7086,Gulf of Aden,RoRo Vehicle Carrier,Boarded,0,0,Small arms,"RoRo Vehicle Carrier attacked by Puntland-based PAG underway in transit lane. MOA: RPG warning shot then boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2019-00092,2016-09-09T21:26:00,2016,9,6.1445,119.8137,Sulu Sea,Container Ship,Attempted,0,0,Unknown,Container Ship attacked by BIFF splinter group in narrow channel. MOA: abduction of fishing crew. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2020-00093,2018-02-15T06:40:00,2018,2,10.7318,-63.9955,Caribbean / Venezuelan,RoRo Vehicle Carrier,Boarded,1,4,AK-47,"RoRo Vehicle Carrier attacked by Trinidad-Tobago smuggler crew underway in transit lane. MOA: crew theft + minor injuries. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics; 1 crew sustained injuries; 4 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2021-00094,2021-01-16T00:59:00,2021,1,12.7551,47.6331,Gulf of Aden,Bulk Carrier,Hijacked,0,16,RPG,"Bulk Carrier attacked by Hobyo-Harardhere PAG in narrow channel. MOA: mothership-launched skiff swarm. Weapons observed: knives/machetes. vessel hijacked, crew of 12 taken to coastal anchorage; 16 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2022-00095,2011-05-10T23:01:00,2011,5,4.3463,4.5994,Gulf of Guinea,Fishing Vessel,Boarded,0,0,AK-47,"Fishing Vessel attacked by Bakassi Strike Force remnant approx 38nm offshore. MOA: AK-47 + GPMG armed boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2023-00096,2015-11-12T03:06:00,2015,11,13.7539,48.1396,Gulf of Aden,Fishing Vessel,Boarded,0,0,Unknown,"Fishing Vessel attacked by Somali pirate skiff network approx 156nm offshore. MOA: AK-47 small arms suppression. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2024-00097,2008-05-22T06:51:00,2008,5,12.8812,50.7107,Gulf of Aden,Fishing Vessel,Attempted,0,0,AK-47,Fishing Vessel attacked by Somali pirate skiff network in narrow channel. MOA: grappling hook boarding at low freeboard. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2025-00098,2014-03-25T01:59:00,2014,3,7.7957,114.4427,South China Sea,Bulk Carrier,Boarded,0,5,AK-47,"Bulk Carrier attacked by Vietnamese coastal robbers underway in transit lane. MOA: stealth anchorage boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 5 crew taken hostage; ransom demand transmitted within 72h."
ASAM-1993-00099,2019-08-11T21:47:00,2019,8,5.6672,4.2962,Gulf of Guinea,RoRo Vehicle Carrier,Boarded,1,0,Knives,"RoRo Vehicle Carrier attacked by Niger Delta militant offshoot at anchorage. MOA: kidnap-for-ransom of officers. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics; 4 crew sustained injuries."
ASAM-1994-00100,2006-04-09T03:15:00,2006,4,3.0054,101.5011,Strait of Malacca,Fishing Vessel,Boarded,0,0,Small arms,"Fishing Vessel attacked by Riau Archipelago armed robbers underway in transit lane. MOA: crew rob & flee in <30 min. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1995-00101,2002-05-23T22:25:00,2002,5,4.3385,7.2599,Gulf of Guinea,General Cargo,Attempted,0,0,AK-47,General Cargo attacked by Nigerian kidnap-for-ransom cell approx 85nm offshore. MOA: AK-47 + GPMG armed boarding. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1996-00102,2004-03-07T04:54:00,2004,3,3.6001,102.3395,Strait of Malacca,General Cargo,Boarded,0,0,AK-47,"General Cargo attacked by Riau Archipelago armed robbers at anchorage. MOA: nighttime stealth boarding at anchorage. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1997-00103,2005-09-19T18:56:00,2005,9,3.5109,5.1063,Gulf of Guinea,Container Ship,Attempted,0,0,AK-47,Container Ship attacked by Bakassi Strike Force remnant approx 183nm offshore. MOA: AK-47 + GPMG armed boarding. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1998-00104,1993-09-06T21:45:00,1993,9,4.7491,101.0216,Strait of Malacca,Container Ship,Fired Upon,1,0,Knives,"Container Ship attacked by Riau Archipelago armed robbers approx 20nm offshore. MOA: nighttime stealth boarding at anchorage. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received; 3 crew sustained injuries."
ASAM-1999-00105,2017-02-09T14:16:00,2017,2,11.2908,-65.4557,Caribbean / Venezuelan,Bulk Carrier,Boarded,0,0,Unknown,"Bulk Carrier attacked by Trinidad-Tobago smuggler crew underway in transit lane. MOA: small arms intimidation. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2000-00106,2021-07-28T17:56:00,2021,7,-0.1623,7.0387,Gulf of Guinea,LPG/LNG Tanker,Suspicious Approach,0,0,Unknown,LPG/LNG Tanker attacked by Niger Delta militant offshoot in narrow channel. MOA: kidnap-for-ransom of officers. Weapons observed: RPG-7. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2001-00107,2003-01-28T12:08:00,2003,1,2.2296,100.4381,Strait of Malacca,Container Ship,Attempted,0,0,Knives,Container Ship attacked by Riau Archipelago armed robbers approx 240nm offshore. MOA: nighttime stealth boarding at anchorage. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2002-00108,2006-05-11T15:27:00,2006,5,4.5949,100.0246,Strait of Malacca,Chemical Tanker,Boarded,1,0,AK-47,"Chemical Tanker attacked by Indonesian coastal gang at anchorage. MOA: nighttime stealth boarding at anchorage. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics; 1 crew sustained injuries."
ASAM-2003-00109,2024-10-02T02:10:00,2024,10,7.7098,5.6548,Gulf of Guinea,Chemical Tanker,Fired Upon,1,0,Unknown,"Chemical Tanker attacked by Niger Delta militant offshoot at anchorage. MOA: kidnap-for-ransom of officers. Weapons observed: AK-47. master engaged evasive maneuvers, RPG and small arms fire received; 3 crew sustained injuries."
ASAM-2004-00110,2025-09-27T07:48:00,2025,9,11.5903,47.1841,Gulf of Aden,Container Ship,Boarded,1,0,Knives,"Container Ship attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics; 3 crew sustained injuries."
ASAM-2005-00111,2012-06-02T17:12:00,2012,6,12.2649,49.5931,Gulf of Aden,Container Ship,Boarded,0,0,Unknown,"Container Ship attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: RPG warning shot then boarding. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2006-00112,2004-07-14T01:17:00,2004,7,9.6137,112.7955,South China Sea,Container Ship,Boarded,0,0,RPG,"Container Ship attacked by Vietnamese coastal robbers at anchorage. MOA: stealth anchorage boarding. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2007-00113,2016-01-10T02:02:00,2016,1,4.0794,120.1876,Sulu Sea,Tug & Barge,Hijacked,1,26,RPG,"Tug & Barge attacked by Sulu archipelago kidnapping ring approx 278nm offshore. MOA: M16 + RPG armed boarding. Weapons observed: M16 + RPG. vessel hijacked, crew of 18 taken to coastal anchorage; 2 crew sustained injuries; 26 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2008-00114,2001-12-10T01:33:00,2001,12,12.5069,48.777,Gulf of Aden,Crude Oil Tanker,Boarded,0,0,AK-47,"Crude Oil Tanker attacked by Hobyo-Harardhere PAG approx 131nm offshore. MOA: RPG warning shot then boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2009-00115,2008-06-03T14:21:00,2008,6,13.3883,48.1934,Gulf of Aden,General Cargo,Attempted,0,0,AK-47,General Cargo attacked by Somali pirate skiff network underway in transit lane. MOA: RPG warning shot then boarding. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2010-00116,2019-09-06T14:22:00,2019,9,4.2788,6.2417,Gulf of Guinea,Crude Oil Tanker,Attempted,1,0,Unknown,Crude Oil Tanker attacked by Nigerian kidnap-for-ransom cell approx 169nm offshore. MOA: fast attack craft >150nm offshore. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses; 3 crew sustained injuries.
ASAM-2011-00117,2012-11-01T21:52:00,2012,11,1.6311,5.3132,Gulf of Guinea,Crude Oil Tanker,Boarded,0,0,Small arms,"Crude Oil Tanker attacked by Niger Delta militant offshoot underway in transit lane. MOA: kidnap-for-ransom of officers. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2012-00118,2018-01-09T22:17:00,2018,1,3.1226,7.6532,Gulf of Guinea,LPG/LNG Tanker,Hijacked,1,20,RPG,"LPG/LNG Tanker attacked by Bakassi Strike Force remnant approx 252nm offshore. MOA: fast attack craft >150nm offshore. Weapons observed: AK-47. vessel hijacked, crew of 21 taken to coastal anchorage; 4 crew sustained injuries; 20 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2013-00119,2015-12-21T19:18:00,2015,12,8.6972,111.6395,South China Sea,Bulk Carrier,Attempted,0,0,RPG,Bulk Carrier attacked by Vietnamese coastal robbers approx 160nm offshore. MOA: product theft (diesel siphoning). Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2014-00120,2014-03-17T22:43:00,2014,3,9.2053,115.1583,South China Sea,Tug & Barge,Attempted,0,0,Small arms,Tug & Barge attacked by Vietnamese coastal robbers in narrow channel. MOA: product theft (diesel siphoning). Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2015-00121,1999-01-04T19:15:00,1999,1,11.7528,48.346,Gulf of Aden,Chemical Tanker,Boarded,0,3,RPG,"Chemical Tanker attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: AK-47 small arms suppression. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics; 3 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2016-00122,2024-05-09T09:20:00,2024,5,5.3638,119.4926,Sulu Sea,General Cargo,Boarded,0,0,Knives,"General Cargo attacked by BIFF splinter group at anchorage. MOA: abduction of fishing crew. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2017-00123,2017-12-06T19:24:00,2017,12,6.3862,120.5636,Sulu Sea,Bulk Carrier,Attempted,1,0,Knives,Bulk Carrier attacked by BIFF splinter group approx 135nm offshore. MOA: hostage transfer to Jolo island camps. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses; 4 crew sustained injuries.
ASAM-2018-00124,2005-02-22T02:22:00,2005,2,2.3922,100.5316,Strait of Malacca,Bulk Carrier,Hijacked,0,16,Unknown,"Bulk Carrier attacked by Indonesian coastal gang in narrow channel. MOA: crew rob & flee in <30 min. Weapons observed: knives/machetes. vessel hijacked, crew of 14 taken to coastal anchorage; 16 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2019-00125,2025-11-25T21:37:00,2025,11,4.0111,5.0071,Gulf of Guinea,Offshore Supply,Boarded,0,5,AK-47,"Offshore Supply attacked by Bakassi Strike Force remnant approx 21nm offshore. MOA: kidnap-for-ransom of officers. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 5 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2020-00126,1996-04-02T05:39:00,1996,4,5.1191,120.9922,Sulu Sea,General Cargo,Boarded,0,0,Knives,"General Cargo attacked by BIFF splinter group in narrow channel. MOA: abduction of fishing crew. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2021-00127,2006-07-11T02:38:00,2006,7,3.6994,6.2217,Gulf of Guinea,Container Ship,Attempted,0,0,Unknown,Container Ship attacked by Bakassi Strike Force remnant approx 200nm offshore. MOA: fast attack craft >150nm offshore. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2022-00128,2007-11-02T19:38:00,2007,11,10.5515,-66.2636,Caribbean / Venezuelan,Crude Oil Tanker,Boarded,0,6,Unknown,"Crude Oil Tanker attacked by Trinidad-Tobago smuggler crew at anchorage. MOA: crew theft + minor injuries. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics; 6 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2023-00129,2021-01-24T22:25:00,2021,1,4.3403,4.2705,Gulf of Guinea,General Cargo,Boarded,0,0,AK-47,"General Cargo attacked by Bakassi Strike Force remnant at anchorage. MOA: fast attack craft >150nm offshore. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2024-00130,1998-05-11T20:59:00,1998,5,10.2086,110.8738,South China Sea,Crude Oil Tanker,Boarded,0,3,Small arms,"Crude Oil Tanker attacked by Vietnamese coastal robbers in narrow channel. MOA: product theft (diesel siphoning). Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics; 3 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2025-00131,2017-08-12T02:45:00,2017,8,7.4424,119.3597,Sulu Sea,Tug & Barge,Attempted,0,0,Unknown,Tug & Barge attacked by BIFF splinter group approx 263nm offshore. MOA: M16 + RPG armed boarding. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1993-00132,2013-09-08T18:28:00,2013,9,12.1474,-60.6661,Caribbean / Venezuelan,Container Ship,Attempted,0,0,Knives,Container Ship attacked by Venezuelan coastal gang underway in transit lane. MOA: small arms intimidation. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
